0.5303367442117026, 329886385244.31226
0.6513433698047213, 515637927516.32983
0.7425698104406391, 572664205158.6548
0.793387415071213, 620729497405.8303
0.8214121197227664, 661567597951.8137
0.9062833435402715, 696754859587.3501
1.0456307335105346, 795546992208.1018
1.1611734122207689, 843943318330.8367
1.2114086084066642, 885466973516.6777
1.249334256617748, 954637272117.8171
1.282057714145012, 1021896681065.7903
1.3933174697377075, 1129443444077.8147
1.4827615869788944, 1158057026695.7964
1.5416638105279676, 1258597628850.2295
1.6049291617473442, 1312879769416.9412
1.6838290537853013, 1419328678465.886
1.686374211592978, 1361992201466.02
1.7200486072022296, 1464331429916.413
1.7334596310349837, 1549183244454.2917
1.8349477986160658, 1622355816110.2837
1.929436782226039, 1675422011989.5503
2.001019345566927, 1769909379518.1768
2.0959488372589976, 1844561265049.8057
2.184270707719602, 1874421890057.4668
2.3379346103580425, 1885133281006.6384
2.505915025664661, 1906475909811.8774
2.5746342864719147, 1863258700291.775
2.6586244941252235, 1821698235298.444
2.689166387817336, 1769656025650.6956
2.7120728080864205, 1723490296529.985
2.7655211220476175, 1665568881346.8394
2.7884275423167018, 1618563849651.435
2.8418758562778987, 1571693251701.7607
2.8876886968160673, 1521187038432.5918
2.91823059050818, 1477537854531.7837
2.945718294831081, 1443289404469.2207
3.040398165276629, 1359174391433.051
3.064152971481606, 1264169094433.6492
3.162565740045079, 1230291669398.153
3.264372052352121, 1189664136248.2205
3.3798701298701297, 1132160933285.1304
3.477272727272727, 1035783809338.4133
3.584415584415584, 954394240662.9773
3.876623376623377, 838710406296.0593
4.183024305758012, 714676701392.7903
4.195899809961551, 663943069256.0435
4.304832564130086, 625901892003.1309
4.445325275113802, 585506368083.4421
4.5797096073590975, 564831547993.4795
4.742599707050363, 543348308756.89575
4.865276313380349, 505697685757.6262
4.941631047610629, 463952071585.2097
5.011441090335458, 427996148586.28955
5.148806893155459, 427093965794.8906
5.222446792390887, 403055633572.0051
5.398486874088478, 391853724717.62866
5.499020607491682, 360336929007.0718
5.565977835970543, 320818480470.25806
5.735211252044019, 316907643188.24365
5.896065225489144, 296328460799.07104
6.03350374710365, 257661823479.31323
6.182940869811487, 224452064420.56006
6.375827472236077, 202244070282.104
6.537444993023506, 180093249414.2744
6.7054254083301235, 160988215806.54736
6.926005751662048, 146434854495.13232
7.105246562117777, 131719313898.32812
7.258573038531715, 112803406880.87793
7.529102103839282, 96796726701.4541
7.6850649350649345, 82142161906.61572
7.84090909090909, 73549041964.45947
7.98054946997582, 71595376302.0293
8.195690162307024, 66019234441.42529
8.379603423084605, 57307069063.94385
8.535075727323235, 53572984730.75635
8.70591944516349, 53888907817.95654
8.87389986047011, 52066725005.898926
9.041880275776727, 52235130522.509766
9.209860691083346, 47464367554.10254
9.377841106389964, 46010121426.30469
9.545821521696583, 42266868276.61426
9.7138019370032, 40863488971.52539
9.88178235230982, 37730637694.339355
10.049762767616437, 34648653239.862305
10.217743182923057, 32940072998.521484
10.385723598229674, 30366756771.131348
10.553704013536294, 28607309707.081055
10.721684428842913, 27966932742.62256
10.88966484414953, 24020212302.097656
11.05764525945615, 24498905437.231445
11.23071599037812, 16763817819.731445
11.387243195550196, 11257105788.128418
11.561586505376004, 8426140020.358398
11.653212186452341, 5521038886.276367
