0.17406689940775344, 0.44705316486472935
0.2777300608632922, 0.6240191971753939
0.3807985961536948, 0.7311364759546395
0.38278068337081717, 0.9639656543927018
0.5215267885694361, 1.262008145057071
0.6270927537534137, 1.6624901886682761
0.8015560706045903, 2.15611447478653
0.9066859766008015, 2.5053740991413602
1.0461852749419265, 2.8918916776121932
1.1843367539754084, 3.1200854147451436
1.2877224232205489, 3.2644553620744796
1.49346307635793, 3.432124083945358
1.6319316893461515, 3.697570489628399
1.8726363609935817, 3.972345919146699
2.1123896307767946, 4.1353633430147285
2.3180510004254895, 4.293718897748085
2.5579628371860714, 4.475362655891161
2.660833163754763, 4.5591970168266
3.238809796267864, 4.452185449365601
3.851988297757071, 4.48022009096459
4.361463996046398, 4.326632116684154
4.701035178083931, 4.214926966693007
5.006355893009575, 4.079933613292142
5.345253165393286, 3.8890665426320536
5.683595453356203, 3.6330073020093083
6.226290933404513, 3.3816363583507982
6.768629637753742, 3.0883561625734366
7.175631426917803, 2.8974996630451737
7.923195441727959, 2.711352602744795
8.364764831958649, 2.58103697517634
9.282273004764942, 2.3576636741554333
10.030312720507204, 2.227395616680189
10.641945193967057, 2.07382349909749
11.560206559915855, 1.9389252858830468
12.444534592707505, 1.8179915378089748
13.567030225508674, 1.6738118708524827
14.757947509044925, 1.5668954435779057
15.812576475531799, 1.4506447069021569
16.697023433556474, 1.3436807095343686
17.819637991590668, 1.2134707932841602
19.14624896601117, 1.046039921879336
19.75843642389182, 0.957659974259295
20.67725277426141, 0.8879539310075089
21.800065541017318, 0.7810269326011072
22.889024258104754, 0.6973775664725981
23.807840608474354, 0.6276715232208128
25.339597609867106, 0.558060620155449
26.46280679406643, 0.4976994574366591
27.381900636646414, 0.4605894991662023
28.641437779639467, 0.4142192294173457
29.901093847865567, 0.3818187103747741
